@relation 'high_csv-weka.filters.unsupervised.attribute.Remove-R1-3,19-22-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R5-6-weka.filters.unsupervised.attribute.Remove-R2-3'

@attribute price numeric
@attribute sqft_living numeric
@attribute waterfront numeric
@attribute view numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute zipcode numeric

@data
808000,3340,0,0,3,9,3340,0,98027
808000,2500,0,0,4,9,2500,0,98007
808000,3480,0,0,3,9,3480,0,98053
808100,3020,0,0,5,9,3020,0,98133
808250,1750,0,0,3,8,1010,740,98119
808900,2900,0,0,3,9,2900,0,98027
809000,1790,0,0,4,8,1340,450,98033
809000,1840,0,0,4,8,1840,0,98112
809000,2590,0,0,3,9,2590,0,98007
809000,4630,0,0,3,9,3210,1420,98065
809950,2230,0,0,5,9,2230,0,98005
809950,3280,0,0,3,10,3280,0,98074
809950,3660,0,0,3,9,2760,900,98034
810000,3520,0,0,3,10,3520,0,98074
810000,3260,0,0,3,9,3260,0,98029
810000,3550,0,0,3,9,2550,1000,98118
810000,3010,0,0,3,9,3010,0,98052
810000,2870,0,1,4,8,1790,1080,98115
810000,2390,0,0,5,7,2390,0,98105
810000,2810,0,0,3,9,2810,0,98006
810000,2020,0,2,4,8,1210,810,98115
810000,1520,0,0,4,7,1520,0,98004
810000,2150,0,3,4,8,1850,300,98126
810000,1980,0,2,4,9,1320,660,98008
810000,3280,0,3,3,11,3280,0,98074
810000,1760,0,0,3,7,1760,0,98004
810000,3480,0,0,3,11,3480,0,98072
810000,2000,0,4,4,7,1000,1000,98116
810000,2670,0,0,3,9,2670,0,98033
810000,4170,0,0,3,9,2940,1230,98074
810000,1760,0,0,4,8,1760,0,98103
810000,2610,0,0,3,10,2610,0,98006
810000,3980,0,2,3,9,3980,0,98024
810000,2920,0,0,5,8,1520,1400,98005
810000,3847,0,2,5,9,2299,1548,98003
810000,2820,0,0,3,8,2170,650,98199
810000,3290,0,0,3,9,3290,0,98074
810000,2950,0,0,3,8,2530,420,98072
810000,2060,0,0,4,9,1500,560,98102
810000,3140,0,0,3,10,3140,0,98075
810000,3470,0,3,3,8,2520,950,98125
810000,3970,0,0,4,10,2180,1790,98005
810000,2910,0,0,3,9,2910,0,98033
810000,4140,0,0,3,9,4140,0,98011
810000,3340,0,0,3,9,3340,0,98052
810000,2700,0,0,3,11,1920,780,98118
810000,2700,0,0,3,9,2700,0,98053
810000,3990,0,0,3,9,3990,0,98053
811000,1870,0,0,4,8,1870,0,98040
811000,2510,0,0,3,9,2510,0,98052
811000,2470,0,0,5,8,1860,610,98117
811500,3970,0,0,3,9,2860,1110,98027
812000,3240,0,0,3,9,3240,0,98074
812000,2380,0,2,4,8,1310,1070,98199
812000,1970,0,3,5,8,1970,0,98103
812000,2270,0,0,3,9,2270,0,98117
812000,2040,0,0,3,9,2040,0,98122
812000,3370,0,0,3,9,2750,620,98029
812500,2750,0,0,3,10,2750,0,98006
812500,2810,0,0,4,9,1810,1000,98006
813000,2080,0,0,3,8,2080,0,98005
813000,3320,0,0,3,10,3320,0,98074
813000,3430,0,0,3,10,3430,0,98052
813000,3370,0,3,4,8,1920,1450,98144
813500,2530,0,0,5,8,2220,310,98005
814000,2840,0,2,5,8,1420,1420,98118
814842,3190,0,0,3,9,3190,0,98034
814950,2990,0,0,3,9,2990,0,98052
815000,2310,0,1,4,9,1560,750,98199
815000,3488,0,0,3,10,3488,0,98074
815000,2000,0,0,3,8,2000,0,98115
815000,2860,0,0,3,8,1430,1430,98006
815000,3500,0,0,3,10,3500,0,98075
815000,3230,0,1,3,9,2350,880,98136
815000,3880,0,0,3,10,3880,0,98075
815000,3410,0,0,3,10,2530,880,98005
815000,2060,0,0,4,8,2060,0,98004
815000,3150,0,0,3,9,3150,0,98033
815000,2790,0,0,4,9,2790,0,98077
815000,2415,0,1,3,9,2415,0,98033
815000,2590,0,0,4,8,2590,0,98074
815000,2270,0,0,4,9,2270,0,98040
815000,2970,0,4,5,9,1560,1410,98075
815000,1370,0,0,3,7,1370,0,98004
815000,2620,0,2,4,8,1310,1310,98117
815000,3400,0,0,3,9,3400,0,98075
815000,1820,0,0,3,8,1820,0,98119
815000,2780,0,0,3,10,2780,0,98007
815000,1940,0,0,4,8,1740,200,98105
815000,1400,0,0,3,7,1400,0,98122
815000,3040,0,0,3,8,2350,690,98029
815000,3030,0,0,3,9,3030,0,98033
815241,2060,0,0,3,8,2060,0,98105
816000,1180,0,0,3,8,1180,0,98004
817000,2310,0,0,3,8,1790,520,98119
817000,2600,0,0,4,8,2600,0,98006
817250,2980,0,0,3,8,2980,0,98033
817500,2910,0,0,4,9,2910,0,98075
817500,3600,0,3,3,10,2680,920,98052
817500,3230,0,0,3,10,3230,0,98074
818000,2460,0,0,4,8,2460,0,98006
818000,4020,0,0,3,10,4020,0,98072
818000,2200,0,2,3,7,1910,290,98103
818000,2380,0,2,3,8,2380,0,98053
818500,4790,0,1,3,9,3110,1680,98006
818900,1080,0,0,3,7,980,100,98115
819000,2130,0,2,5,8,1530,600,98199
819000,1300,0,0,3,7,1300,0,98119
819000,3176,0,3,4,9,2726,450,98198
819000,2750,0,0,3,9,2750,0,98070
819000,1850,0,0,3,8,1650,200,98199
819900,3150,0,0,3,9,3150,0,98052
819995,3030,0,0,3,9,3030,0,98056
820000,2830,0,0,3,9,2830,0,98074
820000,2210,0,0,4,8,1440,770,98112
820000,2280,0,2,3,8,1960,320,98119
820000,2160,0,0,4,8,1390,770,98115
820000,2980,0,0,3,11,2980,0,98077
820000,2770,0,0,3,9,2770,0,98074
820000,3030,0,0,3,10,3030,0,98053
820000,2950,0,0,3,10,2950,0,98077
820000,3540,0,0,3,10,3540,0,98075
820000,2510,0,2,3,9,2510,0,98136
820000,3720,0,0,3,10,3720,0,98074
820000,2880,0,0,3,10,2880,0,98006
820000,2920,0,0,3,10,2920,0,98027
820000,3160,0,0,4,7,1580,1580,98040
820000,2990,1,4,3,9,1560,1430,98198
820000,2440,0,0,4,8,1700,740,98119
820000,2420,0,0,5,7,2420,0,98103
820000,3850,0,1,3,10,3850,0,98006
820000,2970,0,0,3,9,2970,0,98006
820000,3670,0,0,3,10,3670,0,98075
820000,3170,0,0,3,8,3170,0,98034
820000,3260,0,0,3,9,3260,0,98027
820000,3170,0,0,3,9,3170,0,98033
820875,3860,0,2,3,9,3860,0,98065
821000,2760,0,0,4,8,1690,1070,98040
822000,2410,0,0,3,9,1840,570,98006
822000,2683,0,0,4,9,2683,0,98052
822000,2290,0,0,4,8,2290,0,98006
822500,2320,0,0,5,7,1720,600,98103
822500,3090,0,0,3,10,3090,0,98052
822500,1450,0,4,3,7,1450,0,98109
822600,3010,0,2,3,9,1510,1500,98006
823000,2560,0,0,4,9,2560,0,98006
823000,2920,0,0,4,9,2780,140,98122
823000,2640,0,0,4,7,1650,990,98117
824000,2490,0,0,4,8,1290,1200,98004
824000,2320,0,0,4,9,1620,700,98008
824000,3650,0,0,3,10,3650,0,98077
824000,1210,0,0,3,8,780,430,98199
824000,3670,0,1,3,8,2800,870,98199
824500,2610,0,0,5,7,1610,1000,98115
825000,2010,0,0,5,7,1510,500,98103
825000,1150,1,4,4,6,1150,0,98178
825000,3370,0,0,3,9,3370,0,98027
825000,3210,0,0,3,10,3210,0,98077
825000,1890,0,0,3,8,1890,0,98116
825000,4080,0,2,4,8,2720,1360,98103
825000,3220,0,0,3,9,3220,0,98033
825000,2040,0,0,3,9,2040,0,98112
825000,2890,0,2,3,9,2890,0,98029
825000,4110,0,2,4,10,2570,1540,98028
825000,2980,0,0,3,9,2230,750,98053
825000,2290,0,4,4,7,2150,140,98144
825000,1930,0,0,4,7,1930,0,98004
825000,2050,0,2,3,8,2050,0,98119
825000,2810,0,0,4,8,1710,1100,98006
825000,2560,0,0,5,8,1610,950,98117
825000,3200,0,0,3,9,2390,810,98199
825000,2770,0,0,4,9,2770,0,98027
825000,1830,0,0,4,7,1230,600,98109
825000,4140,0,0,3,9,3030,1110,98027
825000,2520,0,0,4,9,1550,970,98033
825000,2430,0,0,4,8,2430,0,98006
825000,2510,0,0,3,8,1810,700,98115
825000,3760,0,0,3,9,3230,530,98029
825000,3280,0,3,3,11,2670,610,98074
825000,3040,0,0,4,10,3040,0,98034
825000,1820,0,0,3,8,1820,0,98102
825000,2110,0,0,4,8,2110,0,98040
825000,2180,0,0,3,8,2180,0,98122
825000,1240,0,1,4,7,1240,0,98056
825000,2330,0,0,3,8,2080,250,98199
825000,2910,0,0,5,8,1800,1110,98117
825000,3400,0,4,3,8,1870,1530,98177
825000,3730,0,0,3,9,2960,770,98008
825000,2080,0,0,5,8,2080,0,98103
825000,2220,0,0,3,7,1560,660,98004
825000,3920,0,0,3,10,3920,0,98065
825000,3620,0,0,3,9,3620,0,98177
825000,3810,0,0,3,9,3810,0,98146
825000,3070,0,0,3,9,3070,0,98033
825000,3040,0,0,3,8,2350,690,98029
825000,3990,0,0,3,9,3990,0,98053
825000,2670,0,0,3,9,1870,800,98117
825050,2860,0,0,3,9,1980,880,98115
825500,2780,0,0,3,9,2780,0,98034
825750,2950,0,0,3,10,2270,680,98027
826000,3060,0,0,3,9,3060,0,98027
826000,1060,0,0,3,7,1060,0,98103
826000,1890,0,0,3,9,1890,0,98109
826000,2330,0,2,3,10,1730,600,98144
826600,3230,0,0,4,7,1750,1480,98105
827000,1850,0,0,3,9,1560,290,98115
827000,3230,0,0,3,9,1870,1360,98006
827235,1740,0,0,3,8,1500,240,98199
827500,1810,0,0,5,7,1310,500,98033
827500,3920,0,0,3,9,3000,920,98029
828000,2120,0,0,4,8,1500,620,98006
828000,3520,0,0,3,10,3520,0,98074
828200,3400,0,0,3,9,3400,0,98006
828500,3720,0,0,3,10,3720,0,98072
828950,3930,0,1,3,9,2820,1110,98027
829000,3310,0,0,5,9,2910,400,98103
829000,2970,0,2,4,8,1610,1360,98075
829000,2690,0,0,3,9,2690,0,98053
829900,3840,0,0,3,8,2640,1200,98105
829950,3430,0,0,3,10,3430,0,98077
829995,3360,0,0,3,9,3360,0,98074
830000,2920,0,0,3,8,2140,780,98103
830000,3370,0,2,4,8,2840,530,98126
830000,3040,0,0,5,9,1970,1070,98040
830000,2130,0,0,4,7,2130,0,98033
830000,2760,0,3,3,10,2000,760,98028
830000,3700,0,0,3,9,2890,810,98053
830000,2020,0,0,3,8,1220,800,98199
830000,1840,0,0,4,8,1220,620,98040
830000,2090,0,0,4,8,2090,0,98040
830000,1150,0,1,4,7,710,440,98033
830000,2710,0,0,5,9,1910,800,98005
830000,3330,0,0,3,9,3330,0,98075
830000,3820,0,3,3,9,2870,950,98045
830000,3010,0,0,4,9,3010,0,98005
830000,1850,0,0,3,8,1430,420,98052
830000,3490,0,0,3,8,3490,0,98052
830000,2080,0,0,3,9,2080,0,98034
830000,2880,0,2,3,8,2270,610,98144
830000,2180,0,0,3,8,1370,810,98004
830000,2810,0,3,3,9,1540,1270,98008
830000,2780,0,0,4,9,2780,0,98007
830000,2530,0,0,3,6,2530,0,98033
830000,3400,0,0,3,9,3400,0,98052
830000,3080,0,0,3,10,2230,850,98027
830005,3610,0,0,3,11,3290,320,98117
830200,2680,0,0,5,8,1440,1240,98199
831000,2170,0,0,4,9,1610,560,98112
831000,2240,0,0,5,8,2240,0,98005
831000,2030,0,0,4,7,1630,400,98103
831500,4470,0,0,3,11,4470,0,98072
831548,3010,0,0,3,9,3010,0,98074
832000,3190,0,0,4,10,3190,0,98075
832500,3430,0,0,4,10,2390,1040,98075
832500,1870,0,0,4,7,1870,0,98040
832500,3450,0,0,3,10,3450,0,98052
832600,1640,0,0,3,7,1640,0,98103
833000,2260,0,0,3,9,2260,0,98005
833000,2190,0,2,3,8,1170,1020,98033
833000,3780,0,0,3,10,3780,0,98075
833000,3560,0,3,3,10,2590,970,98052
833450,4460,0,4,3,9,3330,1130,98027
834000,2370,0,2,5,8,1980,390,98144
834000,2550,0,0,3,9,2550,0,98112
834500,2780,0,3,4,9,1670,1110,98199
834538,2760,0,0,3,10,2760,0,98075
834800,3470,0,0,3,9,3470,0,98034
834950,3230,0,0,3,9,3230,0,98074
834950,3630,0,0,3,9,2790,840,98034
834995,3360,0,0,3,9,3360,0,98074
835000,3130,0,0,3,9,2140,990,98052
835000,4930,0,0,3,12,4930,0,98092
835000,1490,0,0,3,8,1490,0,98033
835000,3600,0,2,5,8,1800,1800,98034
835000,1570,0,0,5,8,1570,0,98117
835000,2520,0,2,5,8,1700,820,98126
835000,3570,0,0,3,9,2370,1200,98024
835000,3030,0,0,3,10,3030,0,98053
835000,3270,0,0,3,10,3270,0,98074
835000,1550,0,0,3,9,1550,0,98105
835000,2720,0,0,3,9,2720,0,98052
835000,3060,0,0,5,8,3060,0,98027
835000,3650,0,0,3,9,3650,0,98052
835000,2280,0,0,3,8,2280,0,98053
835000,2460,0,0,5,9,1490,970,98115
835000,2790,1,4,4,8,1600,1190,98198
835000,3390,0,0,4,10,3390,0,98077
835000,4480,0,0,3,9,4480,0,98077
835000,4030,0,2,3,8,3310,720,98177
835000,3560,0,2,3,9,3560,0,98122
835000,2960,0,0,3,10,2960,0,98074
835000,2950,0,0,3,10,2950,0,98075
835000,2120,0,0,4,9,2120,0,98005
835000,1910,0,0,5,8,1910,0,98103
835100,2380,0,0,4,9,2380,0,98005
836000,2450,0,0,4,9,2030,420,98007
836500,2230,0,3,3,9,2230,0,98118
837000,2940,0,0,3,8,2760,180,98052
837219,3030,0,0,3,9,3030,0,98074
837500,2700,0,0,4,8,2700,0,98033
837700,3010,0,0,3,10,3010,0,98052
838000,2930,0,0,3,8,2930,0,98058
838000,3310,0,0,3,9,3310,0,98052
838000,2560,0,0,3,9,2560,0,98136
838300,3760,0,0,3,9,2360,1400,98117
838400,2620,0,0,4,9,2620,0,98040
839000,2400,0,2,4,8,1760,640,98008
839000,1230,0,0,3,7,1230,0,98004
839000,3200,0,0,3,10,3200,0,98077
839000,4280,0,0,3,10,2710,1570,98027
839704,2950,0,0,3,10,2210,740,98027
839900,3810,0,1,3,9,2560,1250,98056
839900,3420,0,0,3,9,3420,0,98074
839950,3010,0,0,3,9,3010,0,98033
839990,3660,0,0,3,9,3660,0,98053
840000,2480,0,0,4,9,1630,850,98040
840000,2840,0,4,4,10,2840,0,98038
840000,3130,0,0,4,10,3130,0,98077
840000,3050,0,0,3,8,3050,0,98052
840000,2930,0,3,3,9,1670,1260,98117
840000,3040,0,0,3,9,2100,940,98102
840000,2100,0,0,3,8,1750,350,98112
840000,3840,0,0,3,11,3840,0,98014
840000,2750,0,0,5,7,1750,1000,98115
840000,2060,0,0,3,8,2060,0,98115
840000,2783,0,0,3,8,2783,0,98126
840000,2500,0,0,4,9,1560,940,98040
840000,3040,0,0,3,11,3040,0,98059
840000,2020,0,0,4,8,1090,930,98115
840000,3420,0,0,3,10,3420,0,98074
840000,2790,0,0,3,9,1680,1110,98115
840000,3860,0,0,3,10,3120,740,98077
840000,3570,0,2,3,10,2710,860,98116
840000,3160,0,0,3,9,2280,880,98027
840000,2720,0,0,4,9,2720,0,98006
840000,2170,0,0,4,8,1650,520,98006
840000,2480,0,0,3,9,2480,0,98052
840000,2600,0,0,3,7,1620,980,98119
840000,2360,0,2,3,8,1630,730,98040
840000,2330,0,0,5,8,1300,1030,98105
840000,3730,0,0,3,10,3730,0,98075
840000,3450,0,0,3,9,3450,0,98072
840000,4290,0,0,5,10,4290,0,98027
840000,3500,0,0,3,9,3500,0,98053
840000,1680,0,0,3,9,1680,0,98119
840500,2520,0,0,4,8,1410,1110,98119
840500,2290,1,4,3,7,1490,800,98178
841000,3080,0,0,4,9,3080,0,98007
842000,2170,0,0,3,8,2170,0,98040
842000,1620,0,0,3,7,1620,0,98103
842500,2160,0,0,4,9,2160,0,98122
842500,2980,0,0,3,7,2070,910,98115
842500,2560,0,0,3,8,2150,410,98112
843000,3130,0,0,3,10,3130,0,98052
843500,3560,0,0,3,11,3560,0,98052
843500,2630,0,0,4,8,2630,0,98004
844000,3090,0,0,3,10,3090,0,98053
844000,3350,0,2,3,8,2610,740,98116
845000,1720,0,0,4,8,1720,0,98004
845000,3460,0,0,3,10,3460,0,98077
845000,4070,0,0,3,9,4070,0,98045
845000,3160,0,0,3,8,2100,1060,98199
845000,2880,0,0,3,11,2270,610,98005
845000,3350,0,0,3,11,2460,890,98075
845000,2970,0,0,3,10,2970,0,98006
845000,2390,0,0,5,8,1460,930,98103
845000,1600,0,0,3,7,1600,0,98102
845000,2880,0,0,3,10,2880,0,98052
845000,2940,0,0,3,9,2940,0,98052
845000,2390,0,0,3,9,1760,630,98122
845000,2540,0,0,5,9,1840,700,98117
845000,3360,0,0,4,10,3360,0,98077
845800,3020,0,0,3,10,3020,0,98033
845950,4450,0,0,3,9,3650,800,98011
846000,2720,0,1,3,10,2070,650,98118
846450,3710,0,0,3,9,3710,0,98029
847000,3010,0,0,3,8,3010,0,98177
847000,2550,0,0,4,9,2550,0,98122
847093,2760,0,0,3,10,2760,0,98075
847700,4230,0,0,3,10,3860,370,98027
848000,2290,0,0,3,7,1980,310,98105
848000,3010,0,0,3,10,3010,0,98007
848000,2170,0,0,4,9,1550,620,98109
848750,3160,0,0,3,8,3160,0,98107
849000,2450,0,0,3,8,1770,680,98115
849000,2160,0,1,4,8,2160,0,98116
849000,4010,0,0,3,10,4010,0,98038
849000,2960,0,0,3,10,2960,0,98052
849000,2440,0,0,4,8,1440,1000,98177
849000,2520,0,0,5,9,1460,1060,98199
849900,2280,0,0,3,9,2280,0,98070
849950,2990,0,0,4,8,2990,0,98005
849990,3300,0,0,3,9,3300,0,98074
850000,1370,0,0,5,7,770,600,98112
850000,3450,0,0,3,8,2450,1000,98136
850000,1400,0,0,3,7,1400,0,98004
850000,2280,0,2,3,8,1250,1030,98119
850000,3430,0,0,3,10,3430,0,98075
850000,2720,0,0,3,8,2720,0,98053
850000,2920,0,0,5,8,1660,1260,98027
850000,2450,0,0,5,8,1340,1110,98199
850000,2870,0,0,3,10,2250,620,98136
850000,2330,0,0,4,8,2330,0,98005
850000,3300,0,0,3,9,3300,0,98006
850000,3230,0,2,5,8,2430,800,98117
850000,3000,0,0,3,10,3000,0,98077
850000,4350,0,0,3,9,2200,2150,98027
850000,2980,0,0,3,7,2070,910,98115
850000,2310,0,0,4,8,2310,0,98004
850000,5440,0,0,2,9,2720,2720,98001
850000,3380,0,0,4,9,1690,1690,98075
850000,2220,0,0,4,8,1620,600,98122
850000,3260,0,0,4,9,3260,0,98077
850000,1910,0,0,3,9,1910,0,98103
850000,2130,0,0,4,9,2130,0,98040
850000,1540,0,0,3,8,1540,0,98112
850000,2350,0,0,4,8,2350,0,98040
850000,3100,0,0,3,9,3100,0,98053
850000,2940,0,0,3,10,2940,0,98006
850000,3120,0,2,3,9,1940,1180,98006
850000,2640,0,2,3,8,2640,0,98136
850000,2700,0,0,3,9,2700,0,98053
850000,3090,0,4,3,9,3090,0,98177
850000,2500,0,0,3,7,2500,0,98005
850000,3920,0,0,3,10,3920,0,98053
850000,3450,0,0,5,8,2350,1100,98033
850000,3870,0,0,3,10,3870,0,98053
850000,3070,0,3,3,8,1570,1500,98125
850000,1800,0,4,4,7,900,900,98116
850000,2640,0,1,5,8,1640,1000,98006
850000,2900,0,0,3,9,2900,0,98006
850000,2340,0,2,4,9,2340,0,98033
850000,3180,0,0,4,9,2190,990,98126
850000,2650,0,0,3,8,1830,820,98119
850000,2800,0,0,4,8,1400,1400,98005
850000,1590,0,3,3,9,1320,270,98199
850000,2820,0,0,3,8,1620,1200,98117
850000,2620,0,4,4,9,2060,560,98008
850000,3180,0,1,3,9,3180,0,98040
850000,2210,0,2,3,8,1530,680,98122
850000,3360,0,0,3,9,3360,0,98053
850000,2170,0,2,4,8,2170,0,98177
850000,2740,0,2,3,9,2740,0,98045
850000,3330,0,0,3,8,1790,1540,98103
850000,4920,0,3,4,9,2730,2190,98118
850000,2470,0,0,3,9,2470,0,98040
850000,1950,0,0,5,8,1430,520,98119
850000,3360,0,0,3,9,3360,0,98053
850000,2550,0,0,4,8,1750,800,98103
850000,3150,0,0,3,8,2460,690,98115
850000,4140,0,0,3,10,3160,980,98034
850000,3900,0,1,5,8,2620,1280,98116
850000,1611,0,2,3,10,1611,0,98109
850000,3320,0,0,3,9,3320,0,98075
850000,3070,0,0,3,9,3070,0,98052
850000,3890,0,0,3,10,3890,0,98027
850000,4200,0,0,3,9,3140,1060,98052
850830,2070,0,0,5,9,1270,800,98102
851000,3130,0,0,3,10,3130,0,98075
851000,3760,0,0,3,9,2550,1210,98006
851000,2660,0,4,4,8,1330,1330,98008
851000,3560,0,0,3,10,3560,0,98053
851500,3200,0,0,5,8,2000,1200,98005
852000,2400,0,0,3,7,1860,540,98102
852000,2620,0,0,3,8,2620,0,98118
852000,2220,0,0,4,7,1470,750,98115
852000,1990,0,0,4,7,1990,0,98107
852500,3830,0,0,3,10,3830,0,98075
852500,3480,0,0,3,9,2360,1120,98052
852500,2630,0,0,4,9,1580,1050,98006
852600,3320,0,0,5,9,2650,670,98006
852880,3450,0,0,3,9,3450,0,98074
853000,3440,0,0,3,10,3440,0,98053
853505,2820,0,4,3,9,1770,1050,98034
853800,2960,0,0,3,9,1950,1010,98144
854000,3150,0,0,3,10,2480,670,98052
855000,2270,0,0,3,9,2270,0,98040
855000,3440,0,2,3,10,3440,0,98006
855000,2550,0,0,3,8,1720,830,98117
855000,3090,0,0,3,9,3090,0,98005
855000,4030,0,0,3,10,4030,0,98045
855000,2810,0,0,4,9,2810,0,98075
855000,2380,0,2,3,8,2380,0,98118
855000,2600,0,0,4,8,1300,1300,98199
855000,3420,0,0,3,9,2620,800,98027
855000,3120,0,0,5,9,1820,1300,98006
855000,2590,0,2,3,9,2240,350,98115
855000,1930,0,0,3,8,1930,0,98112
855000,2480,0,0,4,9,2480,0,98005
855000,1900,0,0,3,7,1300,600,98103
855000,2190,0,0,3,8,1800,390,98119
855000,2890,0,0,3,9,2370,520,98075
855000,2630,0,0,3,10,2030,600,98117
855000,3460,0,0,3,10,3460,0,98075
855169,2970,0,0,3,8,2970,0,98052
856000,2160,0,0,3,9,2160,0,98116
856000,1480,0,0,3,7,1480,0,98112
856000,3620,0,2,3,9,3620,0,98029
856500,3290,0,0,3,10,3290,0,98052
856600,2400,0,0,4,9,2400,0,98005
857000,3720,0,0,3,9,3720,0,98033
857326,3940,0,0,3,10,3940,0,98166
857500,2960,0,3,3,9,2210,750,98116
857500,2040,0,2,5,8,2040,0,98103
858000,3070,0,0,3,9,3070,0,98007
858000,3620,0,2,5,8,1900,1720,98006
858000,4370,0,2,4,10,2580,1790,98022
858450,3840,0,0,3,10,3840,0,98074
858450,3460,0,0,3,9,3460,0,98074
859000,2920,0,3,4,8,2920,0,98042
859000,3550,0,0,3,8,1830,1720,98006
859900,3390,0,0,3,9,3390,0,98074
859950,3180,0,0,3,9,3180,0,98074
859990,3520,0,0,3,9,3520,0,98074
860000,3060,0,0,3,10,3060,0,98006
860000,2180,0,2,5,8,1300,880,98033
860000,3960,0,0,3,10,3960,0,98075
860000,3950,0,0,3,10,3950,0,98075
860000,1860,0,0,3,8,1310,550,98199
860000,2720,0,0,3,8,1790,930,98107
860000,3380,0,1,5,9,1690,1690,98033
860000,1880,0,0,4,7,1200,680,98004
860000,3070,0,0,3,9,3070,0,98033
860000,2510,0,0,5,8,2010,500,98144
860000,4500,0,4,4,8,3000,1500,98125
860000,2370,0,0,4,8,2370,0,98074
860000,3740,0,0,3,9,3740,0,98053
860000,3480,0,0,3,8,3480,0,98006
860000,3830,0,0,3,10,3830,0,98075
860000,1960,0,0,4,8,1290,670,98004
860000,3560,0,2,3,10,2290,1270,98004
860000,1880,0,0,4,7,1880,0,98109
860000,1890,0,0,5,7,1490,400,98115
860000,2090,0,0,4,8,1490,600,98122
860000,2600,0,0,4,8,1700,900,98004
860000,2770,0,0,3,10,2770,0,98006
860000,4720,0,2,3,10,3190,1530,98059
860000,3160,0,0,3,9,3160,0,98033
860000,4040,0,0,3,9,3220,820,98052
861000,2520,0,0,5,8,1270,1250,98105
861111,3650,0,0,3,10,3650,0,98074
861990,3595,0,0,3,9,3595,0,98053
862000,2220,0,0,5,8,1310,910,98199
862000,3190,0,0,3,11,3190,0,98077
862500,3280,0,0,3,10,3280,0,98077
862500,3220,0,2,3,9,2180,1040,98199
863000,4120,0,0,3,10,4120,0,98074
863000,2800,0,0,3,9,1400,1400,98115
863500,3250,0,0,3,8,2420,830,98122
864000,3060,0,0,3,10,3060,0,98006
864000,3190,0,0,3,10,3190,0,98074
864000,3720,0,0,4,10,3720,0,98053
864000,2260,0,0,5,8,1220,1040,98115
864327,3480,0,0,3,9,3480,0,98074
864500,3520,0,0,4,10,3520,0,98077
865000,1800,0,3,4,8,1800,0,98102
865000,3690,0,0,3,10,3690,0,98075
865000,2900,0,0,5,8,1830,1070,98115
865000,2090,0,0,3,7,1610,480,98199
865000,2830,0,0,4,8,1500,1330,98040
865000,2710,0,0,4,10,2710,0,98122
865000,3400,0,0,4,8,2000,1400,98072
865000,2260,0,0,4,8,1770,490,98040
865000,2670,0,0,3,9,2670,0,98072
865000,3560,0,0,3,10,3560,0,98075
865000,1470,0,0,3,8,1470,0,98119
865000,3050,0,0,3,10,3050,0,98074
865000,3380,0,1,3,9,2160,1220,98074
865000,1480,0,0,3,7,1040,440,98004
865000,1530,0,0,4,8,1530,0,98039
865000,3500,0,0,5,8,2430,1070,98117
865000,2520,0,0,3,8,2520,0,98117
865000,1790,0,0,3,7,1790,0,98004
865000,2750,0,0,3,8,2130,620,98119
865000,2790,0,0,4,9,2790,0,98005
865000,3830,0,0,3,9,3830,0,98027
865000,2580,0,2,4,9,2580,0,98033
865000,3190,0,0,3,9,3190,0,98177
865950,4890,0,0,3,9,3590,1300,98011
866000,3990,0,0,3,9,3990,0,98053
866059,3130,0,0,3,9,2570,560,98006
866500,3080,0,0,3,9,2010,1070,98126
866800,2970,0,2,3,9,2200,770,98117
868000,2020,0,0,5,9,1730,290,98199
868500,2920,0,0,3,10,2920,0,98056
868500,2490,0,0,4,8,1610,880,98040
868700,3840,0,0,3,10,3840,0,98074
869000,4180,0,0,4,8,2880,1300,98027
869000,3740,0,0,3,9,3060,680,98072
869000,1900,1,4,3,7,1100,800,98178
869900,2750,0,0,3,8,1770,980,98103
869950,3140,0,0,3,9,3140,0,98074
870000,3040,0,0,3,9,2680,360,98074
870000,2940,0,1,3,9,2220,720,98136
870000,3010,0,3,4,10,1940,1070,98115
870000,3610,0,0,3,10,3610,0,98075
870000,2320,0,0,3,9,2320,0,98074
870000,3400,0,0,3,8,2320,1080,98107
870000,2840,0,0,5,8,1960,880,98144
870000,2420,0,0,4,8,2200,220,98103
870000,3340,0,1,3,9,2470,870,98126
870000,3190,0,0,3,11,3190,0,98077
870000,3240,0,2,3,9,3240,0,98075
870000,4500,0,2,3,9,3040,1460,98040
870000,2910,0,0,4,9,2910,0,98040
870000,2780,0,0,3,9,1560,1220,98004
870000,1920,0,0,4,8,1920,0,98119
870000,3210,0,0,4,10,2530,680,98033
870000,2370,0,2,3,8,1770,600,98103
870000,3410,0,0,4,10,3410,0,98006
870000,2650,0,0,4,9,2650,0,98006
870000,3090,0,0,3,7,3090,0,98052
870000,2780,0,0,3,8,2120,660,98117
870000,4495,0,0,3,9,3580,915,98011
870000,3520,0,0,3,9,2650,870,98136
870300,2350,0,0,4,8,1690,660,98103
870515,3600,0,0,3,9,2940,660,98075
871000,2150,0,3,4,8,1400,750,98006
871000,2360,0,0,5,7,1180,1180,98107
872000,3770,0,0,4,9,1940,1830,98177
872000,2860,0,0,3,10,2860,0,98072
